##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_035046485.1	PRJNA1069059	SAMN38285658	JAXRKM000000000.1	representative genome	7160	7160	Aedes albopictus	strain=Foshan	na	latest	Chromosome	Major	Full	2024/01/04	AalbF5	Rockefeller University	GCA_035046485.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/035/046/485/GCF_035046485.1_AalbF5	na	na	na	haploid	invertebrate	1344147842	1342455885	40.500000	3	1496	1496	NCBI RefSeq	GCF_035046485.1-RS_2024_01	2024/01/31	25320	20424	4429	na
GCF_943734735.2	PRJNA856691	SAMEA12928234	CALSDY000000000.2	representative genome	7165	7165	Anopheles gambiae	na	na	latest	Chromosome	Major	Full	2022/09/09	idAnoGambNW_F1_1	WELLCOME SANGER INSTITUTE	GCA_943734735.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/943/734/735/GCF_943734735.2_idAnoGambNW_F1_1	na	na	na	haploid	invertebrate	264451381	264435381	44.500000	3	190	190	NCBI RefSeq	GCF_943734735.2-RS_2023_12	2023/12/16	15165	12519	2284	na
GCF_013758885.1	PRJNA657052	SAMN14582895	JABUIU000000000.1	representative genome	7167	7167	Anopheles albimanus	strain=STELCA	na	latest	Chromosome	Major	Full	2020/08/06	VT_AalbS3_pri_1.0	None	GCA_013758885.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/013/758/885/GCF_013758885.1_VT_AalbS3_pri_1.0	na	na	na	haploid	invertebrate	172602732	170878982	49.000000	3	7	7	NCBI RefSeq	NCBI Anopheles albimanus Annotation Release 100	2020/08/17	12945	11565	1200	na
GCF_016920715.1	PRJNA716336	SAMN14999448	JADFTQ000000000.1	representative genome	7173	7173	Anopheles arabiensis	na	DONGOLA	latest	Chromosome	Major	Full	2021/03/10	AaraD3	Virginia Tech	GCA_016920715.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/920/715/GCF_016920715.1_AaraD3	na	na	na	haploid	invertebrate	256807969	256806269	44.500000	4	101	101	NCBI RefSeq	NCBI Anopheles arabiensis Annotation Release 100	2021/03/23	15763	12601	2688	33718948
GCF_015732765.1	PRJNA684067	SAMN15480861	JADDTP000000000.1	representative genome	7176	7176	Culex quinquefasciatus	strain=JHB	na	latest	Chromosome	Major	Full	2020/12/04	VPISU_Cqui_1.0_pri_paternal	None	GCA_015732765.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/732/765/GCF_015732765.1_VPISU_Cqui_1.0_pri_paternal	na	na	na	haploid	invertebrate	573214445	547048971	37.000000	3	56	56	NCBI RefSeq	NCBI Culex quinquefasciatus Annotation Release 100	2020/12/11	18458	15094	2742	21640823
GCF_024334085.1	PRJNA962596	SAMN29048364	na	representative genome	7200	7200	Lutzomyia longipalpis	na	SR_M1_2022	latest	Chromosome	Major	Full	2022/07/20	ASM2433408v1	Baylor College of Medicine	GCA_024334085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/334/085/GCF_024334085.1_ASM2433408v1	na	na	na	haploid	invertebrate	147838017	147716810	35.500000	4	4	4	NCBI RefSeq	GCF_024334085.1-RS_2023_05	2023/05/03	12045	11238	778	na
GCF_000183805.2	PRJNA60051	SAMN00103043	ADBU00000000.2	representative genome	7209	7209	Loa loa	na	na	latest	Scaffold	Major	Full	2012/07/06	Loa_loa_V3.1	Broad Institute	GCA_000183805.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/805/GCF_000183805.2_Loa_loa_V3.1	na	na	na	haploid	invertebrate	91365832	87519409	31.000000	0	5764	14323	Broad Institute	Annotation submitted by Broad Institute	2017/03/13	15040	14903	137	na
GCF_000347755.3	PRJNA201381	SAMN02953830	AOHK00000000.2	representative genome	7213	7213	Ceratitis capitata	na	na	latest	Scaffold	Major	Full	2017/11/06	Ccap_2.1	The i5k Initiative	GCA_000347755.4	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/347/755/GCF_000347755.3_Ccap_2.1	na	na	na	haploid	invertebrate	436474819	435774592	35.000000	0	2354	3242	NCBI RefSeq	NCBI Ceratitis capitata Annotation Release 103	2017/12/14	14236	12563	1564	10762421
GCF_017639315.1	PRJNA765704	SAMN13901672	JACRYV000000000.2	representative genome	7217	7217	Drosophila ananassae	strain=14024-0371.13	na	latest	Chromosome	Major	Full	2021/07/16	ASM1763931v2	University of Maryland, Baltimore	GCA_017639315.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/639/315/GCF_017639315.1_ASM1763931v2	na	na	na	haploid	invertebrate	213817545	213817545	42.000000	8	139	139	NCBI RefSeq	NCBI Drosophila ananassae Annotation Release 102	2021/10/14	16982	14778	2011	33768248
GCF_003286155.1	PRJNA501994	SAMN09383010	QMER00000000.2	representative genome	7220	7220	Drosophila erecta	strain=14021-0224.00,06,07	na	latest	Contig	Major	Full	2018/10/23	DereRS2	University of Arizona/ University of Chiago/ Cornell University	GCA_003286155.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/286/155/GCF_003286155.1_DereRS2	na	na	na	haploid	invertebrate	146538397	146538397	42.500000	0	94	94	NCBI RefSeq	NCBI Drosophila erecta Annotation Release 101	2018/11/01	14681	13718	867	na
GCF_018153295.1	PRJNA728747	SAMN16729613	JAECXY000000000.1	representative genome	7222	7222	Drosophila grimshawi	na	15287-2541.00	latest	Contig	Major	Full	2021/04/28	ASM1815329v1	Stanford University	GCA_018153295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/153/295/GCF_018153295.1_ASM1815329v1	na	na	na	haploid	invertebrate	191382978	191382978	36.500000	0	1380	1380	NCBI RefSeq	NCBI Drosophila grimshawi Annotation Release 103	2021/08/19	13778	12825	887	34279216
GCF_003285905.1	PRJNA501994	SAMN09383128	QMEQ00000000.2	representative genome	7224	7224	Drosophila hydei	strain=15085-1641.00,03,60	na	latest	Contig	Major	Full	2019/05/29	DhydRS2	University of Arizona/ University of Chiago/ Cornell University	GCA_003285905.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/905/GCF_003285905.1_DhydRS2	na	na	na	haploid	invertebrate	153741574	153741574	39.500000	0	217	217	NCBI RefSeq	NCBI Drosophila hydei Annotation Release 101	2019/08/05	14400	13282	983	na
GCF_003285725.1	PRJNA501994	SAMN09383169	QMEN00000000.2	representative genome	7225	7225	Scaptodrosophila lebanonensis	strain=11010-0011.00,11010-0021.00	na	latest	Contig	Major	Full	2019/05/29	SlebRS2	University of Arizona/ University of Chiago/ Cornell University	GCA_003285725.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/725/GCF_003285725.1_SlebRS2	na	na	na	haploid	invertebrate	247077949	247077949	38.500000	0	267	267	NCBI RefSeq	NCBI Scaptodrosophila lebanonensis Annotation Release 100	2019/08/19	14903	13655	1077	na
GCF_004382145.1	PRJNA12217	SAMN06827991	NIGA00000000.1	representative genome	7226	7226	Drosophila mauritiana	strain=mau12	na	latest	Chromosome	Major	Full	2019/04/16	ASM438214v1	University of California, Irvine	GCA_004382145.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/382/145/GCF_004382145.1_ASM438214v1	na	na	na	haploid	invertebrate	152298302	152295502	42.000000	6	352	352	NCBI RefSeq	NCBI Drosophila mauritiana Annotation Release 100	2020/04/07	16006	14112	1535	10903372
GCF_000001215.4	PRJNA164	SAMN02803731	na	reference genome	7227	7227	Drosophila melanogaster	na	na	latest	Chromosome	Major	Full	2014/08/01	Release 6 plus ISO1 MT	The FlyBase Consortium/Berkeley Drosophila Genome Project/Celera Genomics	GCA_000001215.4	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/001/215/GCF_000001215.4_Release_6_plus_ISO1_MT	na	na	na	haploid	invertebrate	143706478	142553500	42.000000	7	1869	1869	FlyBase	FlyBase Release 6.54	2023/12/26	17872	13962	3543	12537568;12537573;10731132;12537574;17569867;16110336;12537572;25589440;26109357;17569856;26109356
GCF_003369915.1	PRJNA623594	SAMN09375764	QNQS00000000.2	representative genome	7229	7229	Drosophila miranda	strain=MSH22	na	latest	Chromosome	Major	Full	2019/09/23	D.miranda_PacBio2.1	Bachtrog Lab, UC Berkeley	GCA_003369915.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/369/915/GCF_003369915.1_D.miranda_PacBio2.1	na	na	na	haploid	invertebrate	287096000	287090273	45.000000	7	104	104	NCBI RefSeq	NCBI Drosophila miranda Annotation Release 102	2020/04/08	23864	19112	2964	30059545
GCF_018153725.1	PRJNA728747	SAMN16729700	JAECYD000000000.1	representative genome	7230	7230	Drosophila mojavensis	na	15081-1352.22	latest	Contig	Major	Full	2021/04/28	ASM1815372v1	Stanford University	GCA_018153725.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/153/725/GCF_018153725.1_ASM1815372v1	na	na	na	haploid	invertebrate	163170721	163170721	39.500000	0	301	301	NCBI RefSeq	NCBI Drosophila mojavensis Annotation Release 102	2021/09/24	15130	13272	1773	34279216
GCF_001654015.2	PRJNA340011	SAMN04440794	LSRL00000000.2	representative genome	7232	7232	Drosophila navojoa	na	navoj_Jal97	latest	Scaffold	Major	Full	2019/03/18	UFRJ_Dnav_4.2	Biotechnology Institute of UNAM	GCA_001654015.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/654/015/GCF_001654015.2_UFRJ_Dnav_4.2	na	na	na	haploid	invertebrate	147357603	146227081	40.000000	0	13813	13813	NCBI RefSeq	NCBI Drosophila navojoa Annotation Release 101	2019/08/09	14245	13082	1118	27489210;30423125
GCF_003286085.1	PRJNA501994	SAMN09383163	QMET00000000.2	representative genome	7234	7234	Drosophila persimilis	strain=14011-0111.01,24,50	na	latest	Contig	Major	Full	2018/10/23	DperRS2	University of Arizona/ University of Chiago/ Cornell University	GCA_003286085.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/286/085/GCF_003286085.1_DperRS2	na	na	na	haploid	invertebrate	195512972	195512972	45.000000	0	432	432	NCBI RefSeq	NCBI Drosophila persimilis Annotation Release 101	2018/11/05	15854	14397	1104	na
GCF_009870125.1	PRJNA622252	SAMN13616452	WVEN00000000.1	representative genome	7237	7237	Drosophila pseudoobscura	strain=MV2-25	na	latest	Chromosome	Major	Full	2020/03/03	UCI_Dpse_MV25	University of California, Irvine	GCA_009870125.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/870/125/GCF_009870125.1_UCI_Dpse_MV25	na	na	na	haploid	invertebrate	163266851	163258851	45.000000	5	69	69	NCBI RefSeq	NCBI Drosophila pseudoobscura Annotation Release 104	2020/04/08	16880	14343	2410	na
GCF_004382195.2	PRJNA609127	SAMN06827992	NIFZ00000000.1	representative genome	7238	7238	Drosophila sechellia	strain=sech25	na	latest	Chromosome	Minor	Full	2019/04/16	ASM438219v2	University of California, Irvine	GCA_004382195.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/382/195/GCF_004382195.2_ASM438219v2	na	na	na	haploid	invertebrate	153084571	153080771	42.500000	6	378	378	NCBI RefSeq	NCBI Drosophila sechellia Annotation Release 101	2020/03/03	16475	14116	1927	na
GCF_016746395.2	PRJNA695671	SAMN06473875	NGVV00000000.2	representative genome	7240	7240	Drosophila simulans	strain=w501	na	latest	Chromosome	Major	Full	2021/10/05	Prin_Dsim_3.1	Princeton University	GCA_016746395.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/746/395/GCF_016746395.2_Prin_Dsim_3.1	na	na	na	haploid	invertebrate	131663590	131662591	42.500000	6	95	95	NCBI RefSeq	NCBI Drosophila simulans Annotation Release 103	2021/10/28	15845	14256	1432	na
GCF_008121235.1	PRJNA636507	SAMN11963385	VHIH00000000.1	representative genome	7241	7241	Drosophila subobscura	na	14011-0131.10	latest	Chromosome	Major	Full	2019/08/28	UCBerk_Dsub_1.0	UC Berkeley	GCA_008121235.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/008/121/235/GCF_008121235.1_UCBerk_Dsub_1.0	na	na	na	haploid	invertebrate	126232139	126220139	45.000000	6	31	31	NCBI RefSeq	NCBI Drosophila subobscura Annotation Release 100	2020/06/01	14381	13440	866	na
GCF_016746235.2	PRJNA702484	SAMN15594708	JAEDAA000000000.2	representative genome	7243	7243	Drosophila teissieri	strain=GT53w	na	latest	Chromosome	Major	Full	2021/08/03	Prin_Dtei_1.1	Princeton University	GCA_016746235.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/746/235/GCF_016746235.2_Prin_Dtei_1.1	na	na	na	haploid	invertebrate	149494471	149491184	43.000000	6	91	91	NCBI RefSeq	NCBI Drosophila teissieri Annotation Release 100	2021/09/21	15460	14352	892	na
GCF_003285735.1	PRJNA501994	SAMN09383168	QMEO00000000.2	representative genome	7244	7244	Drosophila virilis	strain=15010-1051.48,49,85	na	latest	Contig	Major	Full	2018/10/23	DvirRS2	University of Arizona/ University of Chiago/ Cornell University	GCA_003285735.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/285/735/GCF_003285735.1_DvirRS2	na	na	na	haploid	invertebrate	189443829	189443829	40.500000	0	222	222	NCBI RefSeq	NCBI Drosophila virilis Annotation Release 103	2020/02/04	16102	13685	2215	na
GCF_016746365.2	PRJNA695779	SAMN15573791	JAEDAC000000000.2	representative genome	7245	7245	Drosophila yakuba	strain=Tai18E2	na	latest	Chromosome	Major	Full	2021/07/30	Prin_Dyak_Tai18E2_2.1	Princeton University	GCA_016746365.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/746/365/GCF_016746365.2_Prin_Dyak_Tai18E2_2.1	na	na	na	haploid	invertebrate	147883098	147882000	42.500000	6	53	53	NCBI RefSeq	NCBI Drosophila yakuba Annotation Release 102	2021/08/16	16150	14230	1781	6314262;6294611;2989784;6304652;3001325;6328435
GCF_018902025.1	PRJNA811224	SAMN16513131	JAFEWB000000000.1	representative genome	7260	7260	Drosophila willistoni	na	14030-0811.24	latest	Chromosome	Major	Full	2021/06/16	UCI_dwil_1.1	University of California Irvine	GCA_018902025.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/902/025/GCF_018902025.1_UCI_dwil_1.1	na	na	na	haploid	invertebrate	246985538	246901181	37.500000	5	744	744	NCBI RefSeq	NCBI Drosophila willistoni Annotation Release 102	2022/03/01	16774	14774	1682	na
GCF_001654025.1	PRJNA339865	SAMN04440796	LSRM00000000.1	representative genome	7263	7263	Drosophila arizonae	na	ariz_Son04	latest	Scaffold	Major	Full	2016/05/09	ASM165402v1	Biotechnology Institute of UNAM	GCA_001654025.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/654/025/GCF_001654025.1_ASM165402v1	na	na	na	haploid	invertebrate	141386800	134601569	40.500000	6	3178	3178	NCBI RefSeq	NCBI Drosophila arizonae Annotation Release 100	2016/08/24	13329	12476	827	na
GCF_900245975.1	PRJNA630746	SAMEA104164776	OUUW00000000.1	representative genome	7266	7266	Drosophila guanche	na	na	latest	Scaffold	Major	Full	2018/09/20	DGUA_6	CNAG	GCA_900245975.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/245/975/GCF_900245975.1_DGUA_6	na	na	na	haploid	invertebrate	140632981	137973881	43.500000	0	13506	13506	NCBI RefSeq	NCBI Drosophila guanche Annotation Release 100	2020/05/07	14306	13307	927	na
GCF_002093755.2	PRJNA384652	SAMN06092698	MTTC00000000.1	representative genome	7274	7274	Drosophila serrata	strain=Fors4	na	latest	Contig	Minor	Full	2017/04/14	Dser1.1	The University of Queensland	GCA_002093755.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/093/755/GCF_002093755.2_Dser1.1	na	na	na	haploid	invertebrate	196034539	196034539	39.000000	0	1293	1293	NCBI RefSeq	NCBI Drosophila serrata Annotation Release 100	2017/05/02	15601	14338	772	28143951
GCF_018151105.1	PRJNA728747	SAMN16729671	JAECWW000000000.1	representative genome	7282	7282	Drosophila obscura	na	BZ-5 IFL	latest	Contig	Major	Full	2021/04/28	ASM1815110v1	Stanford University	GCA_018151105.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/151/105/GCF_018151105.1_ASM1815110v1	na	na	na	haploid	invertebrate	179834232	179834232	44.000000	0	215	215	NCBI RefSeq	NCBI Drosophila obscura Annotation Release 101	2021/05/11	16248	14694	1351	34279216
GCF_009650485.2	PRJNA630751	SAMN12703415	WJDZ00000000.2	representative genome	7291	7291	Drosophila albomicans	strain=15112-1751.03	na	latest	Chromosome	Major	Full	2022/08/16	ASM965048v2	University of California Berkeley	GCA_009650485.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/650/485/GCF_009650485.2_ASM965048v2	na	na	na	haploid	invertebrate	167525814	167525414	38.000000	5	219	219	NCBI RefSeq	NCBI Drosophila albomicans Annotation Release 101	2022/11/10	15605	14002	1358	31556453;35485457
GCF_030504385.1	PRJNA1002374	SAMN16970847	JARAKG000000000.1	representative genome	7370	7370	Musca domestica	strain=aabys	na	latest	Scaffold	Major	Full	2023/07/18	Musca_domestica.polishedcontigs.V.1.1	Corteva Agriscience	GCA_030504385.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/504/385/GCF_030504385.1_Musca_domestica.polishedcontigs.V.1.1	na	na	na	haploid	invertebrate	1032604506	907349663	35.000000	0	339	339	NCBI RefSeq	GCF_030504385.1-RS_2023_08	2023/08/18	21256	17480	3251	25163032
GCF_022045245.1	PRJNA809378	SAMN23894005	JAKMAP000000000.1	representative genome	7375	7375	Lucilia cuprina	na	Lc7/37	latest	Chromosome	Major	Full	2022/02/08	ASM2204524v1	North Carolina State University	GCA_022045245.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/045/245/GCF_022045245.1_ASM2204524v1	na	na	na	haploid	invertebrate	409159265	407173953	29.500000	6	8457	8457	NCBI RefSeq	NCBI Lucilia cuprina Annotation Release 101	2022/02/23	15856	13927	1785	na
GCF_014805625.2	PRJNA681617	SAMN13613662	JACGUE000000000.1	representative genome	7396	7396	Glossina fuscipes	na	IAEA_lab_2018	latest	Scaffold	Minor	Full	2020/09/30	Yale_Gfus_2	Yale School of Public Health	GCA_014805625.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/805/625/GCF_014805625.2_Yale_Gfus_2	na	na	na	haploid	invertebrate	389358103	379445633	34.000000	0	7824	7824	NCBI RefSeq	NCBI Glossina fuscipes Annotation Release 100	2020/12/03	14055	12301	1311	na
GCF_009193385.2	PRJNA594415	SAMN12877551	WELF00000000.1	representative genome	7425	7425	Nasonia vitripennis	strain=AsymCx	na	latest	Chromosome	Major	Full	2020/01/30	Nvit_psr_1.1	Caltech	GCA_009193385.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/193/385/GCF_009193385.2_Nvit_psr_1.1	na	na	na	haploid	invertebrate	297309692	297308892	41.000000	6	444	444	NCBI RefSeq	NCBI Nasonia vitripennis Annotation Release 104	2020/02/12	15501	13602	1657	32284986
GCF_910589235.1	PRJNA809765	SAMEA7520500	CAJUUB000000000.2	representative genome	7445	7445	Vespa crabro	na	na	latest	Chromosome	Major	Full	2022/02/09	iyVesCrab1.2	WELLCOME SANGER INSTITUTE	GCA_910589235.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/910/589/235/GCF_910589235.1_iyVesCrab1.2	na	na	na	haploid	invertebrate	229313526	229285326	31.500000	25	99	99	NCBI RefSeq	NCBI Vespa crabro Annotation Release 100	2022/02/24	11725	10204	1416	na
GCF_014083535.2	PRJNA656956	SAMN15675875	JACHAV000000000.1	representative genome	7446	7446	Vespa mandarinia	na	Nanaimo	latest	Contig	Minor	Full	2020/08/06	V.mandarinia_Nanaimo_p1.0	USDA-ARS	GCA_014083535.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/083/535/GCF_014083535.2_V.mandarinia_Nanaimo_p1.0	na	na	na	haploid	invertebrate	247710421	247710421	30.500000	0	267	267	NCBI RefSeq	NCBI Vespa mandarinia Annotation Release 100	2020/08/21	12126	10120	1861	na
GCF_905475345.1	PRJNA885043	SAMEA7520502	CAJQFS000000000.1	representative genome	7454	7454	Vespula vulgaris	na	na	latest	Chromosome	Major	Full	2021/04/15	iyVesVulg1.1	WELLCOME SANGER INSTITUTE	GCA_905475345.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/905/475/345/GCF_905475345.1_iyVesVulg1.1	na	na	na	haploid	invertebrate	188185082	188178882	34.500000	25	27	27	NCBI RefSeq	NCBI Vespula vulgaris Annotation Release 100	2022/09/30	11788	9996	1753	na
GCF_003254395.2	PRJNA477511	SAMN09259743	QIUM00000000.2	representative genome	7460	7460	Apis mellifera	strain=DH4	na	latest	Chromosome	Major	Full	2018/09/10	Amel_HAv3.1	Uppsala University	GCA_003254395.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/254/395/GCF_003254395.2_Amel_HAv3.1	na	na	na	haploid	invertebrate	225234541	223920927	32.500000	16	176	227	NCBI RefSeq	NCBI Apis mellifera Annotation Release 104	2018/09/13	12398	9935	2421	30961563;8417993
GCF_029169275.1	PRJNA1049391	SAMN23766586	JAJTJB000000000.1	representative genome	7461	7461	Apis cerana	na	GH-2021	latest	Chromosome	Major	Full	2023/03/14	AcerK_1.0	Incheon National University	GCA_029169275.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/169/275/GCF_029169275.1_AcerK_1.0	na	na	na	haploid	invertebrate	223040589	223040104	32.500000	16	20	20	NCBI RefSeq	GCF_029169275.1-RS_2023_12	2023/12/06	13145	9933	3115	21857981
GCF_000469605.1	PRJNA232132	SAMN02954476	AUPE00000000.1	representative genome	7462	7462	Apis dorsata	na	na	latest	Scaffold	Major	Full	2013/09/24	Apis dorsata 1.3	Cold Spring Harbor Laboratory	GCA_000469605.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/469/605/GCF_000469605.1_Apis_dorsata_1.3	na	na	na	haploid	invertebrate	230340171	219173384	32.000000	0	4040	45204	NCBI RefSeq	NCBI Apis dorsata Annotation Release 101	2019/10/28	12247	10049	2127	na
GCF_000184785.3	PRJNA86991	SAMN00009081	AEKZ00000000.1	representative genome	7463	7463	Apis florea	na	na	latest	Scaffold	Minor	Full	2012/12/07	Aflo_1.1	Baylor College of Medicine	GCA_000184785.2	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/785/GCF_000184785.3_Aflo_1.1	na	na	na	haploid	invertebrate	228997396	211329429	33.500000	0	6983	18378	NCBI RefSeq	NCBI Apis florea Annotation Release 102	2019/11/25	12573	10417	2113	23194308
GCF_000599845.2	PRJNA297592	SAMN02439301	JARR00000000.2	representative genome	7493	7493	Trichogramma pretiosum	strain=Unisexual culture from Peru	na	latest	Scaffold	Major	Full	2017/12/15	Tpre_2.0	The i5k Initiative	GCA_000599845.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/599/845/GCF_000599845.2_Tpre_2.0	na	na	na	haploid	invertebrate	187641947	186935496	40.000000	0	925	1475	NCBI RefSeq	NCBI Trichogramma pretiosum Annotation Release 101	2018/01/04	13395	12773	533	na
GCF_003426905.1	PRJNA489461	SAMN09779028	QVAO00000000.1	representative genome	7515	7515	Ctenocephalides felis	na	EL2017-DRISC	latest	Scaffold	Major	Full	2018/08/24	ASM342690v1	West Virginia University	GCA_003426905.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/426/905/GCF_003426905.1_ASM342690v1	na	na	na	haploid	invertebrate	775452550	763826850	29.500000	0	3733	3733	NCBI RefSeq	NCBI Ctenocephalides felis Annotation Release 100	2018/09/07	28507	18878	7966	na
