##  See ftp://ftp.ncbi.nlm.nih.gov/genomes/README_assembly_summary.txt for a description of the columns in this file.
#assembly_accession	bioproject	biosample	wgs_master	refseq_category	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	asm_submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	excluded_from_refseq	relation_to_type_material	asm_not_live_date	assembly_type	group	genome_size	genome_size_ungapped	gc_percent	replicon_count	scaffold_count	contig_count	annotation_provider	annotation_name	annotation_date	total_gene_count	protein_coding_gene_count	non_coding_gene_count	pubmed_id
GCF_001548555.1	PRJNA313947	SAMN04445727	na	representative genome	45286	45286	Eremothecium sinecaudum	strain=ATCC 58844	na	latest	Complete Genome	Major	Full	2016/02/04	ASM154855v1	Duke University	GCA_001548555.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/548/555/GCF_001548555.1_ASM154855v1	na	assembly from type material	na	haploid	fungi	8922523	8922523	40.000000	7	7	7	Duke University	Annotation submitted by Duke University	2024/01/07	4970	4528	442	na
GCF_024043175.1	PRJNA858129	SAMN18144506	JAFVMC000000000.1	representative genome	45303	45303	Alternaria infectoria	strain=BMP 0036	na	latest	Scaffold	Major	Full	2022/06/29	ASM2404317v1	Cornell University	GCA_024043175.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/043/175/GCF_024043175.1_ASM2404317v1	na	assembly from type material	na	haploid	fungi	36515125	36513645	50.000000	0	236	236	Cornell University	Annotation submitted by Cornell University	2022/11/01	11092	10982	110	na
GCF_002926055.2	PRJNA479898	SAMN08161437	PKFO00000000.1	representative genome	45357	45357	[Candida] haemuloni	strain=B11899	na	latest	Contig	Minor	Full	2018/02/13	CanHae_1.0	Centers for Disease Control and Prevention	GCA_002926055.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/926/055/GCF_002926055.2_CanHae_1.0	na	na	na	haploid	fungi	13274804	13274804	45.500000	0	11	11	Centers for Disease Control and Prevention	Annotation submitted by Centers for Disease Control and Prevention	2018/07/06	5409	5249	157	30559369
GCF_019049425.1	PRJNA756327	SAMN19714210	JAHMUF000000000.1	representative genome	45513	45513	Scheffersomyces spartinae	strain=ARV_011	na	latest	Contig	Major	Full	2021/06/28	ASM1904942v1	University of Minnesota - Twin Cities	GCA_019049425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/049/425/GCF_019049425.1_ASM1904942v1	na	na	na	haploid	fungi	12132557	12132557	38.500000	0	103	103	University of Minnesota - Twin Cities	Annotation submitted by University of Minnesota - Twin Cities	2021/11/22	5268	5045	223	na
GCF_002251995.1	PRJNA453587	SAMN06765614	NDIQ00000000.1	representative genome	45607	45607	Wickerhamiella sorbophila	strain=DS02	na	latest	Contig	Major	Full	2017/08/15	ASM225199v2	KRIBB	GCA_002251995.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/251/995/GCF_002251995.1_ASM225199v2	na	na	na	haploid	fungi	8129113	8129113	48.500000	0	21	21	KRIBB	Annotation submitted by KRIBB	2018/05/01	4740	4740	0	na
GCF_014133895.1	PRJNA670758	SAMN14605265	na	representative genome	48254	48254	Torulaspora globosa	strain=CBS764	na	latest	Complete Genome	Major	Full	2020/08/10	ASM1413389v1	University College Dublin	GCA_014133895.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/133/895/GCF_014133895.1_ASM1413389v1	na	assembly from type material	na	haploid	fungi	9281121	9281121	46.000000	8	8	8	University College Dublin	Annotation submitted by University College Dublin	2020/11/10	5129	4930	198	na
GCF_016758785.1	PRJNA727291	SAMN10362845	JABBWO000000000.1	representative genome	48563	48563	Suillus bovinus	strain=UH-Sbo-P2	na	latest	Contig	Major	Full	2021/01/27	Suibov1	DOE Joint Genome Institute	GCA_016758785.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/758/785/GCF_016758785.1_Suibov1	na	na	na	haploid	fungi	47496138	47496138	47.000000	0	622	622	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021/09/16	13655	13537	117	33355923
GCF_016628075.1	PRJNA727282	SAMN10362844	JABBWC000000000.1	representative genome	48578	48578	Suillus paluster	strain=FC165	na	latest	Contig	Major	Full	2021/01/13	Suipal1	DOE Joint Genome Institute	GCA_016628075.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/628/075/GCF_016628075.1_Suipal1	na	na	na	haploid	fungi	61993750	61993750	48.000000	0	996	996	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021/09/15	16708	16585	121	33355923
GCF_016647625.1	PRJNA727283	SAMN09070715	JABBWH000000000.1	representative genome	48586	48586	Suillus subalutaceus	strain=FC151	na	latest	Contig	Major	Full	2021/01/15	Suisu1	DOE Joint Genome Institute	GCA_016647625.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/625/GCF_016647625.1_Suisu1	na	na	na	haploid	fungi	64971567	64971567	47.500000	0	998	998	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021/09/15	17233	17080	135	33355923
GCF_016647635.1	PRJNA727286	SAMN05920861	JABBWG000000000.1	representative genome	48587	48587	Suillus subaureus	strain=MN1	na	latest	Contig	Major	Full	2021/01/15	Suisub1	DOE Joint Genome Institute	GCA_016647635.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/647/635/GCF_016647635.1_Suisub1	na	na	na	haploid	fungi	57660940	57660940	47.000000	0	668	668	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2021/09/15	15900	15739	150	33355923
GCF_020744475.1	PRJNA801210	SAMN05878234	JAGMUX000000000.1	representative genome	48865	48865	Fusarium redolens	strain=MPI-CAGE-AT-0023	na	latest	Contig	Major	Full	2021/11/05	Fusre1	DOE Joint Genome Institute	GCA_020744475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/744/475/GCF_020744475.1_Fusre1	na	na	na	haploid	fungi	52563400	52563400	47.000000	0	74	74	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022/01/28	17353	17049	300	na
GCF_030347475.1	PRJNA999190	SAMN31590401	JASTTC000000000.1	representative genome	51156	51156	Cadophora gregata	na	MNR1	latest	Contig	Major	Full	2023/06/22	UMN_CgA_1	University of Minnesota	GCA_030347475.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/030/347/475/GCF_030347475.1_UMN_CgA_1	na	na	na	haploid	fungi	47765811	47765811	46.000000	0	95	95	University of Minnesota	Annotation submitted by University of Minnesota	2023/07/27	15026	14721	305	na
GCF_029532465.1	PRJNA973627	SAMN32935022	JARPMG000000000.1	representative genome	54092	54092	Lipomyces tetrasporus	strain=NRRL Y-64009	na	latest	Contig	Major	Full	2023/03/31	Liptet1	DOE Joint Genome Institute	GCA_029532465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/532/465/GCF_029532465.1_Liptet1	na	na	na	haploid	fungi	20779202	20779202	48.000000	0	18	18	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023/05/19	8094	8004	90	na
GCF_900007375.1	PRJNA479922	SAMEA2827224	na	representative genome	56646	56646	Fusarium venenatum	strain=A3/5	na	latest	Chromosome	Major	Full	2018/03/01	ASM90000737v1	ROTHAMSTED RESEARCH	GCA_900007375.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/007/375/GCF_900007375.1_ASM90000737v1	na	na	na	haploid	fungi	38581574	38580753	47.500000	5	5	5	ROTHAMSTED RESEARCH	Annotation submitted by ROTHAMSTED RESEARCH	2018/07/12	14830	13931	899	na
GCF_001447935.2	PRJNA309725	SAMN03794732	LMYN00000000.1	representative genome	58627	58627	Debaryomyces fabryi	strain=CBS 789	na	latest	Contig	Minor	Full	2015/11/25	debFab1.1	University of Natural Resources and Life Sciences, Vienna	GCA_001447935.2	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/447/935/GCF_001447935.2_debFab1.1	na	assembly from type material	na	haploid	fungi	11695966	11695966	35.500000	0	534	534	University of Natural Resources and Life Sciences, Vienna	Annotation submitted by University of Natural Resources and Life Sciences, Vienna	2020/03/20	6025	6025	0	26847909
GCF_003025115.1	PRJNA453598	SAMN05369575	MBDI00000000.1	representative genome	58853	58853	Trichoderma citrinoviride	strain=TUCIM 6016	na	latest	Scaffold	Major	Full	2018/03/30	Trici v4.0	DOE Joint Genome Institute	GCA_003025115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/025/115/GCF_003025115.1_Trici_v4.0	na	na	na	haploid	fungi	33215161	33131031	52.500000	0	533	754	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2018/04/27	9929	9734	195	na
GCF_003144115.1	PRJNA480019	SAMN05503900	MKCN00000000.1	representative genome	58919	58919	Tilletiopsis washingtonensis	strain=MCA 4186	na	latest	Scaffold	Major	Full	2018/05/21	Tilwa1	DOE Joint Genome Institute	GCA_003144115.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/144/115/GCF_003144115.1_Tilwa1	na	na	na	haploid	fungi	18761941	18597370	67.500000	0	38	263	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2018/07/12	7053	7005	48	29771364
GCF_028828655.1	PRJNA973687	SAMN30185381	JAQKAO000000000.1	representative genome	60171	60171	Penicillium verrucosum	strain=IBT 35672	na	latest	Contig	Major	Full	2023/02/23	ASM2882865v1	Aalborg University	GCA_028828655.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/828/655/GCF_028828655.1_ASM2882865v1	na	na	na	haploid	fungi	32831822	32831822	46.500000	0	8	8	Aalborg University	Annotation submitted by Aalborg University	2023/06/12	11555	11555	0	36726175
GCF_002072235.1	PRJNA395479	SAMN05200880	MDYO00000000.1	representative genome	60172	60172	Penicillium solitum	strain=IBT 29525	na	latest	Scaffold	Major	Full	2017/03/24	ASM207223v1	Chalmers University of Technology	GCA_002072235.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/072/235/GCF_002072235.1_ASM207223v1	na	na	na	haploid	fungi	33184895	33159373	48.000000	0	597	597	Chalmers University of Technology	Annotation submitted by Chalmers University of Technology	2023/04/03	11900	11870	30	28368369;22239643
GCF_903064755.1	PRJNA727468	SAMEA6153627	CAEFZW000000000.1	representative genome	61262	61262	Kazachstania barnettii	strain=CLIB 1767	na	latest	Scaffold	Major	Full	2021/02/20	KABA2	Institut National de la Recherche Agronomique	GCA_903064755.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/064/755/GCF_903064755.1_KABA2	na	na	na	haploid	fungi	12616033	12549881	33.500000	0	14	14	Institut National de la Recherche Agronomique	Annotation submitted by Institut National de la Recherche Agronomique	2021/09/13	5473	5267	206	na
GCF_002104995.1	PRJNA721997	SAMN02744846	MCFD00000000.1	representative genome	61395	61395	Linderina pennispora	strain=ATCC 12442	na	latest	Contig	Major	Full	2017/04/20	Linpe1	DOE Joint Genome Institute	GCA_002104995.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/104/995/GCF_002104995.1_Linpe1	na	assembly from type material	na	haploid	fungi	26202545	26202545	54.000000	0	227	227	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022/04/18	9583	9350	233	na
GCF_025024165.1	PRJNA895884	SAMN06264465	JALLKQ000000000.1	representative genome	61397	61397	Kickxella alabastrina	strain=RSA 675	na	latest	Contig	Major	Full	2022/09/07	Kicala1	DOE Joint Genome Institute	GCA_025024165.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/024/165/GCF_025024165.1_Kicala1	na	na	na	haploid	fungi	22263034	22263034	49.000000	0	215	215	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022/11/01	7463	7284	179	35996588
GCF_009193585.1	PRJNA602440	SAMN05445973	STFO00000000.1	representative genome	61420	61420	Aspergillus caelatus	strain=CBS 763.97	na	latest	Scaffold	Major	Full	2019/10/18	Aspcae1	DOE Joint Genome Institute	GCA_009193585.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/009/193/585/GCF_009193585.1_Aspcae1	na	assembly from type material	na	haploid	fungi	40016351	40004407	47.500000	0	729	814	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2020/05/26	14158	13914	244	na
GCF_022984875.1	PRJNA858126	SAMN13172311	JAJKLD000000000.1	representative genome	63214	63214	Hypoxylon fragiforme	strain=CBS 206.31	na	latest	Contig	Major	Full	2022/04/14	Hypfra2	DOE Joint Genome Institute	GCA_022984875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/984/875/GCF_022984875.1_Hypfra2	na	na	na	haploid	fungi	36400909	36400909	47.000000	0	15	15	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022/07/16	10382	10262	117	34797921
GCF_028974085.1	PRJNA973687	SAMN30185315	JAPQKS000000000.1	representative genome	63820	63820	Penicillium chermesinum	strain=IBT 19713	na	latest	Contig	Major	Full	2023/02/23	ASM2897408v1	Aalborg University	GCA_028974085.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/974/085/GCF_028974085.1_ASM2897408v1	na	na	na	haploid	fungi	27581382	27581382	50.500000	0	10	10	Aalborg University	Annotation submitted by Aalborg University	2023/07/27	10821	10820	0	36726175
GCF_028827525.1	PRJNA973687	SAMN30185326	JAPVEA000000000.1	representative genome	63821	63821	Penicillium daleae	strain=IBT 16125	na	latest	Contig	Major	Full	2023/02/23	ASM2882752v1	Aalborg University	GCA_028827525.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/827/525/GCF_028827525.1_ASM2882752v1	na	na	na	haploid	fungi	39657045	39657045	49.000000	0	10	10	Aalborg University	Annotation submitted by Aalborg University	2023/06/06	12824	12821	0	36726175
GCF_002105155.1	PRJNA396744	SAMN05421885	MCFF00000000.1	representative genome	64571	64571	Lobosporangium transversale	strain=NRRL 3116	na	latest	Contig	Major	Full	2017/04/20	Lobtra1	DOE Joint Genome Institute	GCA_002105155.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/105/155/GCF_002105155.1_Lobtra1	na	assembly from type material	na	haploid	fungi	42768949	42768949	41.500000	0	138	138	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2017/08/29	11983	11818	165	na
GCF_025331425.1	PRJNA895889	SAMN06266976	JALLLU000000000.1	representative genome	64574	64574	Radiomyces spectabilis	strain=NRRL 2753	na	latest	Contig	Major	Full	2022/09/20	Radspe1	DOE Joint Genome Institute	GCA_025331425.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/331/425/GCF_025331425.1_Radspe1	na	assembly from type material	na	haploid	fungi	30409402	30409402	43.500000	0	36	36	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2022/11/01	11044	10883	161	35996588
GCF_025528875.1	PRJNA926527	SAMN05445191	JAIWZN000000000.1	representative genome	64632	64632	Mycotypha africana	strain=NRRL 2978	na	latest	Contig	Major	Full	2022/10/03	Mycafr1	DOE Joint Genome Institute	GCA_025528875.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/528/875/GCF_025528875.1_Mycafr1	na	na	na	haploid	fungi	29202882	29202882	38.000000	0	40	40	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023/02/06	11085	10914	156	35996588
GCF_025766255.1	PRJNA926531	SAMN05444742	JAIXMT000000000.1	representative genome	64656	64656	Zychaea mexicana	strain=RSA 1403	na	latest	Contig	Major	Full	2022/10/20	Zycmex1	DOE Joint Genome Institute	GCA_025766255.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/025/766/255/GCF_025766255.1_Zycmex1	na	assembly from type material	na	haploid	fungi	50638590	50638590	42.000000	0	357	357	DOE Joint Genome Institute	Annotation submitted by DOE Joint Genome Institute	2023/02/10	14134	13986	139	35996588
GCF_001723175.1	PRJNA858119	SAMN03106237	JRVD00000000.2	representative genome	69781	69781	Penicillium oxalicum	strain=HP7-1	na	latest	Chromosome	Major	Full	2022/04/25	ASM172317v3	Guangxi University	GCA_001723175.3	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/723/175/GCF_001723175.1_ASM172317v3	na	na	na	haploid	fungi	30795872	30793372	50.500000	8	18	18	Guangxi University	Annotation submitted by Guangxi University	2022/08/18	9964	9718	246	na
GCF_028829465.1	PRJNA973687	SAMN30185374	JAQKAI000000000.1	representative genome	69789	69789	Penicillium soppii	strain=IBT 18220	na	latest	Contig	Major	Full	2023/02/23	ASM2882946v1	Aalborg University	GCA_028829465.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/829/465/GCF_028829465.1_ASM2882946v1	na	na	na	haploid	fungi	32085433	32085433	48.000000	0	8	8	Aalborg University	Annotation submitted by Aalborg University	2023/06/12	12167	12167	0	36726175
GCF_028829765.1	PRJNA973687	SAMN30185384	JAQKAR000000000.1	representative genome	69791	69791	Penicillium waksmanii	strain=IBT 27052	na	latest	Contig	Major	Full	2023/02/23	ASM2882976v1	Aalborg University	GCA_028829765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/829/765/GCF_028829765.1_ASM2882976v1	na	na	na	haploid	fungi	37575496	37575496	48.500000	0	10	10	Aalborg University	Annotation submitted by Aalborg University	2023/06/12	13502	13502	0	36726175
GCF_028974065.1	PRJNA973687	SAMN30185320	JAPQKR000000000.1	representative genome	70096	70096	Penicillium cinerascens	strain=IBT 15544	na	latest	Contig	Major	Full	2023/02/23	ASM2897406v1	Aalborg University	GCA_028974065.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/028/974/065/GCF_028974065.1_ASM2897406v1	na	na	na	haploid	fungi	29467041	29467041	50.500000	0	16	16	Aalborg University	Annotation submitted by Aalborg University	2023/07/27	11023	11022	0	36726175
GCF_011692745.1	PRJNA625764	SAMN13175249	JAACJD000000000.1	representative genome	74035	74035	Arthroderma uncinatum	strain=CBS 119779	na	latest	Contig	Major	Full	2020/03/24	ASM1169274v1	Chinese Academy of Medical Science and Peking Union Medical College	GCA_011692745.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/011/692/745/GCF_011692745.1_ASM1169274v1	na	na	na	haploid	fungi	23563256	23563256	48.500000	0	5	5	Chinese Academy of Medical Science and Peking Union Medical College	Annotation submitted by Chinese Academy of Medical Science and Peking Union Medical College	2020/04/21	7083	7016	67	na
GCF_018404265.1	PRJNA625765	SAMD00275554	BOPL00000000.1	representative genome	75553	75553	Aspergillus viridinutans	strain=IFM 47045	na	latest	Scaffold	Major	Full	2021/03/12	Aspvir_assembly01	Medical Mycology Research Center	GCA_018404265.1	different	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/404/265/GCF_018404265.1_Aspvir_assembly01	na	na	na	haploid	fungi	34888349	34286126	46.000000	0	47	47	Medical Mycology Research Center	Annotation submitted by Medical Mycology Research Center	2021/11/22	10238	10039	199	na
GCF_003290485.1	PRJNA495494	SAMN09478194	na	representative genome	76775	76775	Malassezia restricta	strain=KCTC 27527	na	latest	Complete Genome	Major	Full	2018/07/09	ASM329048v1	Korea Polar Research Institute	GCA_003290485.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/290/485/GCF_003290485.1_ASM329048v1	na	na	na	haploid	fungi	7330907	7330907	56.000000	9	9	9	Korea Polar Research Institute	Annotation submitted by Korea Polar Research Institute	2022/04/18	4544	4406	138	na
GCF_001278385.1	PRJNA309726	SAMN03838212	LGAV00000000.1	representative genome	77020	77020	Malassezia pachydermatis	strain=CBS 1879	na	latest	Scaffold	Major	Full	2015/09/02	MalaPachy	University of Utrecht	GCA_001278385.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/278/385/GCF_001278385.1_MalaPachy	na	assembly designated as neotype	na	haploid	fungi	8150648	8149729	55.000000	0	91	91	University of Utrecht	Annotation submitted by University of Utrecht	2017/08/28	4202	4202	0	26472839
GCF_014595645.1	PRJNA756325	SAMN15772025	JACTAD000000000.1	representative genome	83186	83186	Diaporthe citri	strain=NFHF-8-4	na	latest	Contig	Major	Full	2020/09/15	ASM1459564v1	Huazhong Agricultural University	GCA_014595645.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/595/645/GCF_014595645.1_ASM1459564v1	na	na	na	haploid	fungi	63685968	63685968	46.500000	0	34	34	Huazhong Agricultural University	Annotation submitted by Huazhong Agricultural University	2021/11/22	15918	15761	157	na
GCF_019650295.1	PRJNA774201	SAMD00262043	BOLY00000000.1	representative genome	84275	84275	Cercospora kikuchii	strain=MAFF 305040	na	latest	Contig	Major	Full	2021/07/08	Ck_assembly01	Japan International Research Center for Agricultural Sciences	GCA_019650295.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/650/295/GCF_019650295.1_Ck_assembly01	na	na	na	haploid	fungi	34440063	34440063	53.000000	0	9	9	Japan International Research Center for Agricultural Sciences	Annotation submitted by Japan International Research Center for Agricultural Sciences	2021/11/23	13001	13001	0	na
GCF_000747765.1	PRJNA302316	SAMD00018595	BBIZ00000000.1	representative genome	84753	84753	Moesziomyces antarcticus	strain=JCM 10317	na	latest	Scaffold	Major	Full	2014/08/21	ASM74776v1	National Institute of Advanced Industrial Science and Technology	GCA_000747765.1	identical	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/747/765/GCF_000747765.1_ASM74776v1	na	assembly from type material	na	haploid	fungi	18111965	18080654	61.000000	0	197	276	National Institute of Advanced Industrial Science and Technology	Annotation submitted by National Institute of Advanced Industrial Science and Technology	2023/12/29	6885	6764	121	25291760
